input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
['An welcher Adresse liegt Gebäude 01.99?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Institut für Telematik - Lehrstuhl Prof. Zitterbart, 40, Kaiserstraße, Innenstadt-Ost Südwestlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76133, Deutschland.']",['Das Gebäude 01.99 liegt an der Kaiserstraße 40 in der Innenstadt-Ost.'],0.7103114724159241,0.7541855573654175,0.6712614297866821,1.0,"The output conveys the essential information that the building is located at Kaiserstraße 40 in Innenstadt-Ost, which matches the meaning of the expected output.",1.0,True
['Wo steht Gebäude 40.25?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Institutsgebäude Boden- und Felsmechanik, 14, Engler-Bunte-Ring, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Das Gebäude 40.25 befindet sich im Engler-Bunte-Ring 14 in der Innenstadt-Ost.'],0.7498908042907715,0.7996020317077637,0.7059987187385559,1.0,The output conveys the same meaning as the expected output by mentioning the location of Gebäude 40.25 on Engler-Bunte-Ring 14 in Innenstadt-Ost.,1.0,True
['An welcher Adresse finde ich das International Students Office (INTL)?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Ehemalige Kinderklinik, 2, Adenauerring, Oststadt Westlicher Teil, Oststadt, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']","['Das International Students Office (INTL) findest du an der Adresse Adenauerring 2, 76131 Karlsruhe, in der Oststadt.']",0.7572975158691406,0.7524972558021545,0.762159526348114,1.0,"The output conveys the same essential address information as the expected output, though in a more concise format.",1.0,True
['Wie lautet der Standort von Gebäude 10.12?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Studierendenservice, 13, Englerstraße, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Das Gebäude 10.12 befindet sich in der Englerstraße 13 in der Innenstadt-Ost.'],0.7485058307647705,0.786656379699707,0.7138844728469849,0.6,"The output conveys the correct location of Gebäude 10.12, including the street and district, but it lacks some detailed information present in the expected output, such as the postal code and specific part of Innenstadt-Ost.",0.0,False
['Welche Adresse hat das Institut für Funktionelle Grenzflächen (IFG)?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Weingartener Straße, Leopoldshafen, Eggenstein-Leopoldshafen, Landkreis Karlsruhe, Baden-Württemberg, 76344, Deutschland.']",['Das Institut für Funktionelle Grenzflächen (IFG) hat die Adresse Weingartener Straße in Leopoldshafen.'],0.7444203495979309,0.7456130981445312,0.7432314157485962,0.5,The output conveys the correct address information but is less specific than the expected output (missing postal code and country).,0.0,False
['An welchem Ort ist das Engler-Bunte-Institut (EBI)?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Engler-Bunte-Institut (EBI), 1a, Engler-Bunte-Ring, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']","['Das Engler-Bunte-Institut (EBI) befindet sich im Stadtviertel Innenstadt-Ost, Engler-Bunte-Ring 1a, 76131 Karlsruhe.']",0.8435949087142944,0.8683913350105286,0.8201751708984375,1.0,The output provides the same address information as the expected output in a concise manner.,1.0,True
['An welcher Stelle ist das Institutsgebäude Nachrichtentechnik?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Institutsgebäude Nachrichtentechnik, 5, Engesserstraße, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Das Institutsgebäude für Nachrichtentechnik befindet sich an der Hertzstraße 16 in der Nordweststadt.'],0.7145645022392273,0.750343382358551,0.6820424795150757,0.0,"The output provides a different address than the expected output, which is factually inconsistent.",0.0,False
['Was ist die Adresse von Gebäude 10.34?'],{'num_turns': 1},"['Das Gebäude hat die Adresse 10.34, 4, Kaiserstraße, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']","['Die Adresse von Gebäude 10.34 ist Kaiserstraße 4, 76131 Karlsruhe.']",0.794223964214325,0.8358436226844788,0.7565525770187378,1.0,"The output conveys the same essential information as the expected output: the address is Kaiserstraße 4 and the city is Karlsruhe with the postal code 76131, though it omits some additional details like region and district. This is acceptable under the rubric as the meaning is consistent.",1.0,True
"['Wo befindet sich das Institut für Theoretische Informatik, Arbeitsgruppe Kryptographie und Sicherheit (IKS)?']",{'num_turns': 1},"['Das Gebäude hat die Adresse Informatikbau, 5, Am Fasanengarten, Oststadt Westlicher Teil, Oststadt, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']","['Das Institut für Theoretische Informatik, Arbeitsgruppe Kryptographie und Sicherheit (IKS) befindet sich im Informatikbau am Am Fasanengarten 5 in der Oststadt. \n\nIch habe die Informationen aus dem Dokument mit der ID 646 verwendet, da es den spezifischen Namen des Instituts und seine Adresse enthält.']",0.6881707310676575,0.6555498838424683,0.7242081761360168,1.0,"The output correctly conveys the location and address of the IKS institute, aligning with the expected output in meaning.",1.0,True
['An welcher Adresse ist Gebäude 10.95 zu finden?'],{'num_turns': 1},"['Das Gebäude hat die Adresse 10.95, 12, Engelbert-Arnold-Straße, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Das Gebäude 10.95 befindet sich an der Engelbert-Arnold-Straße 12 in der Innenstadt-Ost.'],0.7773798704147339,0.8184657692909241,0.7402218580245972,0.75,The output includes the correct address and location information but omits some details like the postal code and federal state.,0.0,False
