input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
Welche Homepage hat Gebäude 739?,"{'test_idx': 109, 'turn_idx': 0, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],['Das Gebäude mit der Nummer 739 hat keine Homepage.'],0.7551528811454773,0.7528516054153442,0.7574683427810669,1.0,"The output correctly conveys the same information as the expected output, stating that building 739 has no homepage.",1.0,True
Ist der Zugang barrierefrei?,"{'test_idx': 109, 'turn_idx': 1, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],['Ich habe leider keine Informationen über die Barrierefreiheit des Gebäudes mit der Nummer 739.'],0.798062801361084,0.7852498888969421,0.8113006353378296,1.0,"The output correctly conveys the lack of information regarding the building's accessibility, similar to the expected output.",1.0,True
An welcher Adresse befindet sich dieser Bau?,"{'test_idx': 109, 'turn_idx': 2, 'type': 'multi_turn'}",['Ich kenne die Adresse von diesem Gebäude leider nicht.'],['Ich habe leider keine Informationen über die Adresse des Gebäudes mit der Nummer 739.'],0.8157039284706116,0.7964807748794556,0.8358778953552246,1.0,"The output conveys the same information as the expected output, stating that the address of the building is not known.",1.0,True
Hat das IFI momentan auf?,"{'test_idx': 110, 'turn_idx': 0, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],"['Das Institut für Funktionelle Grenzflächen (IFG) scheint nicht im Hauptcampus zu sein, sondern in Leopoldshafen. Die anderen Einrichtungen sind jedoch im Innenstadt-Ost-Viertel.']",0.6551463603973389,0.6350304484367371,0.6765785217285156,0.0,"The output does not convey the same meaning as the expected output and instead provides unrelated information. The expected output indicates a lack of knowledge about the opening hours, while the actual output discusses the location of the IFG.",0.0,False
Ist der Zugang dort barrierefrei und mit einem Rollstuhl zu bewältigen?,"{'test_idx': 110, 'turn_idx': 1, 'type': 'multi_turn'}",['Das Gebäude ist teilweise rollstuhlgerecht.'],['Ich habe keine Informationen über die Barrierefreiheit der genannten Einrichtungen.'],0.6749301552772522,0.6668326258659363,0.6832268238067627,0.0,The output does not convey the same information as the expected output; it fails to state that the building is partially wheelchair accessible.,0.0,False
Wann hat das Chemie-Hörsaal II geöffnet?,"{'test_idx': 111, 'turn_idx': 0, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],"['Ich kann dir leider nicht sagen, wann der Chemie-Hörsaal II geöffnet hat, da die Informationen über die Öffnungszeiten in den bereitgestellten Dokumenten nicht enthalten sind.']",0.7334921956062317,0.6873103976249695,0.7863270044326782,1.0,The output conveys the same meaning as the expected output by stating that there is no information about the opening times.,1.0,True
Kann ich die Internetpräsenz von diesem Lehrraum finden?,"{'test_idx': 111, 'turn_idx': 1, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],['Ich habe leider keine Informationen über die Internetpräsenz des Chemie-Hörsaal II gefunden.'],0.759670078754425,0.734641969203949,0.786463737487793,0.7,The output conveys the same information as the expected output but adds unnecessary specifics (e.g. 'Chemie-Hörsaal II').,0.0,False
Kann ich mit einem Rollstuhl in Gebäude 573 eintreten und mich darin bewegen?,"{'test_idx': 112, 'turn_idx': 0, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],"['Ich kann keine Informationen über die Rollstuhlgerechtigkeit von Gebäude 573 finden. Es ist jedoch möglich, dass es sich um das Gebäude ""Verwaltungsgebäude"" (Bereich IV - Natürliche und gebaute Umwelt (CS)) handelt, das an der Kaiserstraße 12 liegt. Leider gibt es keine Informationen über die Rollstuhlgerechtigkeit dieses Gebäudes. Es wäre ratsam, vor einem Besuch die Zugänglichkeit zu überprüfen.']",0.7004076838493347,0.6406790018081665,0.7724180817604065,0.0,"The output contains additional information not present in the expected output, such as the possible identity and location of Gebäude 573, which is not consistent with the expected response.",0.0,False
Existiert eine Webpräsenz zu diesem Standort?,"{'test_idx': 112, 'turn_idx': 1, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],"['Ja, es existiert eine Webpräsenz zu diesem Standort. Das Institut für Industrielle Informationstechnik (IIIT) hat eine Webpräsenz unter http://www.iiit.kit.edu.']",0.6630419492721558,0.6111430525779724,0.7245734333992004,0.0,"The output contradicts the expected output by claiming a website exists, while the expected output states there is no known website for the location.",0.0,False
Können Sie mir eine Route zum Zielort beschreiben?,"{'test_idx': 112, 'turn_idx': 2, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.10057,8.42793.']","['Um zur Adresse Weingartener Straße zu gelangen, folge bitte diesen Anweisungen:\n\n1. Beginne am Standort, von dem du kommst.\n2. Gehe in Richtung Süden in die Kaiserstraße.\n3. Biege nach links in die Weingartener Straße ein.\n4. Folge der Weingartener Straße bis du das Ziel erreicht hast.\n\nDie Reise dauert etwa 10-15 Minuten zu Fuß. Es ist ratsam, die aktuelle Verkehrslage zu überprüfen, bevor du beginnst.']",0.5600502490997314,0.5838941931724548,0.5380772352218628,0.0,"The output provides a route description, but it does not include the mandatory Google Maps link as specified in the expected output.",0.0,False
