input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
['Kann Gebäude 20.13 mit Rollstuhl befahren werden?'],{'num_turns': 1},['Das Gebäude ist teilweise rollstuhlgerecht.'],['Das Gebäude 20.13 kann nur eingeschränkt mit einem Rollstuhl befahren werden.'],0.697196364402771,0.6665316820144653,0.7308186292648315,1.0,The output conveys the same meaning as the expected output by stating that the building can only be partially accessed with a wheelchair.,1.0,True
['Bietet das intro Café Rollstuhlzugang?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']",['Das Intro Café bietet Rollstuhlzugang. Es befindet sich im Gastdozentenhaus Heinrich Hertz an der Engesserstraße 3.'],0.6611472964286804,0.6352109313011169,0.6892918348312378,1.0,"The output conveys the same information as the expected output but includes extra details about the location, which is not an excuse.",1.0,True
['Ist das Institut für Thermische Verfahrenstechnik rollstuhlgeeignet?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']",['Das Institut für Thermische Verfahrenstechnik ist rollstuhlgerecht.'],0.7906851768493652,0.7555874586105347,0.8292022943496704,1.0,"The output correctly conveys that the institute is wheelchair accessible, matching the meaning of the expected output.",1.0,True
['Gibt es im Bauingenieurshochhaus Rollstuhlzugang?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']","['Ja, das Bauingenieurshochhaus hat einen Rollstuhlzugang.']",0.8062463402748108,0.7817797660827637,0.8322939276695251,1.0,"The output conveys the same information as the expected output, confirming that the building has wheelchair access.",1.0,True
['Ist Gebäude 30.51 barrierefrei zugänglich?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht. Es gibt Fahrstuhl vorhanden.']","['Das Gebäude 30.51 ist barrierefrei zugänglich, da es einen Fahrstuhl gibt.']",0.7649334669113159,0.7584710121154785,0.7715069651603699,1.0,"The output conveys the same information as the expected output, confirming barrier-free access and mentioning the presence of an elevator.",1.0,True
"['Kann man das Institut für Entwerfen, Kunst und Theorie mit Rollstuhl erreichen?']",{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht. Es gibt Rollstuhlrampe auf der Rückseite des Gebäudes. Aufzug befindet sich links. Behindertengerechten Toiletteim UG nähe Rampe.']","['Ja, das Institut für Entwerfen, Kunst und Theorie (EKUT) kann mit Rollstuhl erreicht werden. Es gibt eine Rollstuhlrampe auf der Rückseite des Gebäudes und ein Aufzug befindet sich links. Es gibt auch eine Behindertengerechte Toilette im UG in der Nähe der Rampe.']",0.7973901629447937,0.7700489163398743,0.8267444968223572,1.0,"The output conveys the same information as the expected output with a natural language explanation instead of listing excuses, and the meaning is consistent.",1.0,True
['Hat das Institut für Technische Thermodynamik Rollstuhlzugang?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']","['Ja, das Institut für Technische Thermodynamik hat einen Rollstuhlzugang.']",0.7736788392066956,0.7412939071655273,0.8090226650238037,1.0,"The output conveys the same information as the expected output, confirming the availability of wheelchair access.",1.0,True
['Ist das Gebäude 20.11 für Rollstuhlfahrer geeignet?'],{'num_turns': 1},['Das Gebäude ist teilweise rollstuhlgerecht.'],['Das Gebäude 20.11 ist nur eingeschränkt für Rollstuhlfahrer geeignet.'],0.7366549372673035,0.7039233446121216,0.7725789546966553,1.0,"The output conveys the same meaning as the expected output, indicating limited wheelchair accessibility.",1.0,True
['Kann die Fachschaft Informatik mit Rollstuhl erreicht werden?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']","['Die Fachschaft Informatik ist rollstuhlgerechtig, da in den Dokumenten zu ""Fachschaft Informatik"" und ""Fachschaft Mathematik und Informatik"" steht, dass sie rollstuhlgerecht ist. Die genaue Adresse ist Am Fasanengarten 5, 76131 Karlsruhe.']",0.6991743445396423,0.6270276308059692,0.7900823354721069,1.0,The output conveys the same meaning as the expected output and provides additional relevant information concisely and to the point.,1.0,True
['Ist der Sport-Hörsaal mit Rollstuhl zugänglich?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']",['Der Sport-Hörsaal ist mit Rollstuhl zugänglich.'],0.694503128528595,0.6927731037139893,0.6962418556213379,1.0,"Die Aussage 'Der Sport-Hörsaal ist mit Rollstuhl zugänglich' entspricht im Sinn der erwarteten Antwort 'Ja, das Gebäude ist rollstuhlgerecht'.",1.0,True
