input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
['Wie lautet die Adresse von Gebäude 910?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Ich habe keine Informationen über das Gebäude mit der Nummer 910 gefunden. Es scheint, dass die Dokumente, die mir zur Verfügung stehen, nicht genügend Informationen über dieses Gebäude enthalten. Wenn Sie mir mehr über das Gebäude mitteilen können, kann ich vielleicht besser helfen.']",0.7056103944778442,0.6611752510070801,0.75644850730896,0.5,"The output conveys the same meaning as the expected output by stating that the information about the building is not available. However, it includes unnecessary details and could be more concise.",0.0,False
['An welchem Platz befindet sich Gebäude 913?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude 913 befindet sich am Engler-Bunte-Ring 1a, in der Innenstadt-Ost. Es handelt sich um das Engler-Bunte-Institut (EBI), ein Institut der Karlsruher Hochschule.']",0.6116440296173096,0.586754560470581,0.6387386322021484,0.0,"The output provides a specific address and information about the building, whereas the expected output is an excuse stating the information is not known.",0.0,False
['Was ist der Standort von Gebäude 803?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude 803 befindet sich an der Adresse mit den Koordinaten 49.10288, 8.43598. Leider konnte ich keine weiteren Informationen über das Gebäude finden.']",0.6923633217811584,0.6406880617141724,0.7531057596206665,0.0,"The output contains additional information about the coordinates of the building, which was not present in the expected output. The expected output should have been matched directly without adding unrequested details.",0.0,False
['Wo genau steht Gebäude 730?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude 730 steht an der Adresse ""[\'49.10253\', \'8.43335\']"".']",0.6291739344596863,0.5830676555633545,0.6831981539726257,0.0,"The output contains incorrect information about the location of Gebäude 730, while the expected output correctly states that the address is unknown.",0.0,False
['An welcher Stelle befindet sich Gebäude 725?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude 725 befindet sich in der Nähe der Koordinaten 49.10298, 8.43322.']",0.6485269069671631,0.6233143210411072,0.6758650541305542,0.0,"The output provides information about the location of the building, which contradicts the expected output that indicates the chatbot does not know the address.",0.0,False
['An welcher Adresse befindet sich Gebäude 716?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],['Das Gebäude 716 befindet sich an der Adresse Englerstraße 7 in der Innenstadt-Ost. Es handelt sich um das Institut für Entwerfen und Bautechnik.'],0.6334112286567688,0.6189482808113098,0.6485663056373596,0.0,"The output provides an address for Gebäude 716, which contradicts the expected output stating that the address is unknown. The information in the output is not consistent with the expected output.",0.0,False
['Welches ist der Standort von Gebäude 902?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude 902 befindet sich in der Nähe von Leopoldshafen, genauer gesagt in der Nähe der Karlsruher Allee. Die genauen Koordinaten sind 49.10427, 8.43210.']",0.6375907063484192,0.6127058267593384,0.6645826101303101,0.0,"The output provides specific information about the location of Building 902, which contradicts the expected response of not knowing the address.",0.0,False
['Was ist die Position von Gebäude 935?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude mit der ID 935 befindet sich in den Koordinaten 49.10416, 8.42909.']",0.6375772356987,0.6036104559898376,0.675594687461853,0.0,"The output provides specific coordinates for building 935, while the expected output states that the address is unknown. The information conveyed in the output contradicts the expected output.",0.0,False
['An welchem Ort steht Gebäude 665?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude mit der Nummer 665 befindet sich in der Nähe des Campus Nord. Die genaue Adresse ist nicht bekannt, aber es liegt in der Nähe der Leopoldstraße im Stadtviertel Neureut.']",0.6772792339324951,0.6603575944900513,0.6950909495353699,0.0,"The output provides specific information about the location of the building, which deviates from the expected response of stating that the information is not known.",0.0,False
['Wie lautet die Adresse von Gebäude 702?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Die Adresse von Gebäude 702 ist leider nicht bekannt. Es gibt jedoch ein Gebäude mit der Nummer 701, dessen Adresse ""Campus Nord, Leopoldstraße"" lautet.']",0.7192705273628235,0.6981622576713562,0.7416948080062866,0.0,"The output conveys the same information as the expected output but adds extra details about building 701, which was not in the expected response.",0.0,False
