input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
['Kann man mit Rollstuhl ins Physik-Hochhaus gelangen?'],{'num_turns': 1},['Das Gebäude ist teilweise rollstuhlgerecht.'],"['Das Physik-Hochhaus, das du meinst, ist wahrscheinlich das Physikalische Chemie-Institut, das im Chemie-Turm II untergebracht ist. Nach den verfügbaren Informationen ist die Rollstuhlgerechtigkeit dieses Gebäudes nicht explizit angegeben. Es ist jedoch in der Innenstadt-Ost gelegen, wo die Straßen und Wege größtenteils rollstuhlgeeignet sind. Wenn du dich entschuldigen lässt, kann ich dir nicht genau sagen, ob der Chemie-Turm II rollstuhlgerecht ist, aber es ist wahrscheinlich, dass du dort mit einem Rollstuhl problemlos hingelangen kannst.']",0.6756062507629395,0.6002117395401001,0.7726628184318542,0.0,The output does not convey the same information as the expected output and instead provides assumptions and excuses rather than a clear statement about the accessibility of the building.,0.0,False
['Ist das Institut für Anthropomatik und Robotik barrierefrei zugänglich?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']",['Das Institut für Anthropomatik und Robotik ist barrierefrei zugänglich.'],0.6872355341911316,0.6770806908607483,0.6976996660232544,1.0,The output conveys the same meaning as the expected output by confirming barrier-free access to the institute.,1.0,True
['Verfügt Gebäude 10.94 über Barrierefreiheit?'],{'num_turns': 1},['Das Gebäude ist teilweise rollstuhlgerecht.'],"['Das Gebäude 10.94, die Laborhalle des Instituts für Thermische Verfahrenstechnik, verfügt über eine begrenzte Barrierefreiheit.']",0.7098726034164429,0.6693873405456543,0.7555702924728394,1.0,"The output conveys the same information as the expected output, indicating that the building has limited accessibility for wheelchair users.",1.0,True
['Hat Gebäude 10.31 einen Rollstuhlzugang?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']","['Das Gebäude 10.31, das Kollegiengebäude Maschinenbau II, hat einen Rollstuhlzugang.']",0.7133130431175232,0.6902562975883484,0.7379633784294128,1.0,The output conveys the same information as the expected output by confirming that the building is wheelchair accessible.,1.0,True
['Ist das Institut für Baustatik mit Rollstuhl erreichbar?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']",['Das Institut für Baustatik ist rollstuhlgerechtig.'],0.8204591870307922,0.8074395060539246,0.8339056968688965,0.8,The output conveys the same information as the expected output but contains a grammatical error ('rollstuhlgerechtig' instead of 'rollstuhlgerecht'),0.0,False
['Kann man den Otto-Lehmann-Hörsaal mit einem Rollstuhl erreichen?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']","['Ja, der Otto-Lehmann-Hörsaal ist rollstuhlgerechtig.']",0.8699414730072021,0.8245381116867065,0.9206364154815674,1.0,"The output conveys the same information as the expected output, confirming that the Otto-Lehmann-Hörsaal is accessible by wheelchair.",1.0,True
['Hat das Kollegiengebäude Maschinenbau II Rollstuhlzugang?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']",['Das Kollegiengebäude Maschinenbau II hat einen Rollstuhlzugang.'],0.7198154330253601,0.7098051309585571,0.7301120758056641,1.0,The output conveys the same meaning as the expected output by confirming the building has wheelchair access.,1.0,True
['Ist die KITA nanos am Campus Nord barrierefrei?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']",['Die KITA nanos am Campus Nord ist barrierefrei.'],0.7094165682792664,0.7057363986968994,0.713135302066803,1.0,"The output conveys the same information as the expected output, confirming that the facility is barrier-free.",1.0,True
['Verfügt das Institut für Technische Informatik über Rollstuhlzugänglichkeit?'],{'num_turns': 1},"['Ja, das Gebäude ist rollstuhlgerecht.']",['Das Institut für Technische Informatik (ITEC) verfügt über Rollstuhlzugänglichkeit.'],0.6940725445747375,0.6653153300285339,0.7254279851913452,1.0,The output conveys the same information as the expected output by confirming that the institute has wheelchair accessibility.,1.0,True
['Ist das Gebäude 30.23 für Rollstuhlfahrer zugänglich?'],{'num_turns': 1},['Das Gebäude ist teilweise rollstuhlgerecht.'],['Das Physik-Hochhaus (Gebäude 30.23) ist nur eingeschränkt für Rollstuhlfahrer zugänglich.'],0.7108864784240723,0.6760103702545166,0.749556839466095,1.0,"The output conveys the same meaning as the expected output, stating that the building is only partially accessible for wheelchair users.",1.0,True
