input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
Kann ich eine Webseite mit mehr Informationen dazu finden?,"{'test_idx': 123, 'turn_idx': 1, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],"['Ich habe nach einer Webseite mit Informationen zu dem Gebäude mit der ID 681 gesucht. Leider konnte ich keine direkte Verbindung herstellen. Es scheint jedoch, dass das Gebäude ""Kollegiengebäude am Zirkel"" mit der ID 613 eine Webseite hat: https://www.imi.kit.edu/. Vielleicht finden Sie dort die Informationen, die Sie benötigen.']",0.6861146092414856,0.6168807744979858,0.772853672504425,0.0,"The output provides additional information about a related building and a website, which goes beyond the expected output of stating there is no website available for the queried building.",0.0,False
Ist der Zugang im Haus 665 behindertengerecht?,"{'test_idx': 124, 'turn_idx': 0, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],"['Ich habe leider keine Informationen darüber, ob das Haus 665 behindertengerecht ist. Die verfügbaren Dokumente enthalten keine Angaben zu der behindertengerechten Zugänglichkeit. Es ist jedoch möglich, dass das Haus 663, das sich im selben Stadtviertel befindet, als Forschungsinstitut auf dem Campus Nord liegt. Wenn du möchtest, kann ich dir mehr über das Haus 663 erzählen.']",0.7087761163711548,0.6615913510322571,0.763208270072937,0.0,The output provides additional unrelated information about Haus 663 and does not directly address whether Haus 665 is accessible for people with disabilities.,0.0,False
Können Sie mir den Standort nennen?,"{'test_idx': 124, 'turn_idx': 1, 'type': 'multi_turn'}",['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Der Standort, nach dem du gefragt hast, ist nicht klar. Es gibt mehrere Dokumente, die möglicherweise relevant sind. Wenn du nach dem Standort des Alten Stadions suchst, der dem Studierendenzentrum AKK gehört, liegt er in der Innenstadt-Ost an der Engesserstraße 17.']",0.6534721255302429,0.6140758991241455,0.6982700228691101,0.0,"The output provides specific information about a location, which goes beyond the expected output of stating a lack of knowledge about an address.",0.0,False
Existiert eine Webpräsenz hierzu?,"{'test_idx': 124, 'turn_idx': 2, 'type': 'multi_turn'}",['Zu diesem Gebäude kenne ich leider keine Webseite.'],['Die Webpräsenz für das Institut für Technikzukünfte existiert und ist unter http://www.itz.kit.edu/index.php erreichbar.'],0.6279354691505432,0.5748800039291382,0.691779613494873,0.0,"The output provides a website URL, which is not mentioned in the expected output and contradicts it.",0.0,False
Sind die Türen momentan geöffnet?,"{'test_idx': 124, 'turn_idx': 3, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],['Ich habe keine Informationen über die aktuellen Öffnungszeiten der Türen des Instituts für Technikzukünfte. Die verfügbaren Dokumente enthalten keine Angaben zu den Öffnungszeiten.'],0.7428842186927795,0.7063780426979065,0.7833693623542786,1.0,The output conveys the same meaning as the expected output and provides the necessary information that no data about the opening hours is available.,1.0,True
Wie finde ich den Weg zu den medizinischen Diensten CN?,"{'test_idx': 125, 'turn_idx': 0, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.09243,8.42706.']","['Die Medizinischen Dienste (MED) CN befinden sich in der Bruchsaler Straße im Stadtviertel Leopoldshafen. Die genaue Adresse lautet Bruchsaler Straße, 76344 Eggenstein-Leopoldshafen. Die Öffnungszeiten lauten 24/7.']",0.5732378959655762,0.5980207920074463,0.5504274368286133,0.0,"The output provides the location and address of the medical services, but it does not include the mandatory Google Maps link as specified in the expected output.",0.0,False
Kann man die Location auch barrierefrei mit dem Rollstuhl erreichen?,"{'test_idx': 125, 'turn_idx': 1, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],"['Leider habe ich keine Informationen darüber, ob die Medizinischen Dienste (MED) CN barrierefrei mit dem Rollstuhl erreicht werden können.']",0.7453948855400085,0.6961581707000732,0.8021262884140015,1.0,"The output conveys the lack of information about accessibility instead of matching the expected response exactly, fulfilling the rubric's requirement for meaningful consistency.",1.0,True
Ist der Zugang zu Gebäude 70.11 barrierefrei?,"{'test_idx': 126, 'turn_idx': 0, 'type': 'multi_turn'}",['Zu diesem Gebäude habe ich leider keine Informationen zur Rollstuhgerechtigkeit.'],"['Ich habe nach Informationen über den barrierefreien Zugang zu Gebäude 70.11 gesucht. Leider konnte ich keine Informationen über die Rollstuhlgerechtigkeit von Gebäude 70.11 finden. Es ist möglich, dass die Informationen nicht verfügbar sind oder nicht aktualisiert wurden. Wenn Sie weitere Fragen haben, stehe ich Ihnen gerne zur Verfügung.']",0.7308555245399475,0.6609517335891724,0.8172944784164429,0.5,"The output conveys the same meaning as the expected output by stating the lack of information about the building's accessibility. However, it adds extra context about the unavailability of data, which includes unnecessary excuses.",0.0,False
Sind die Türen aktuell geöffnet?,"{'test_idx': 126, 'turn_idx': 1, 'type': 'multi_turn'}",['Für dieses Gebäude kenne ich leider keine Öffnungszeiten.'],"['Ich habe nach Informationen über die aktuelle Öffnungszeit der Türen gesucht. Leider konnte ich keine Informationen über die Öffnungszeiten der Türen finden. Es ist möglich, dass die Informationen nicht verfügbar sind oder nicht aktualisiert wurden. Wenn Sie weitere Fragen haben, stehe ich Ihnen gerne zur Verfügung.']",0.710699737071991,0.6605663299560547,0.7690678834915161,1.0,The output conveys the same meaning as the expected output by stating that there is no information available about the building's opening hours.,1.0,True
Können Sie mir den Weg zum Veranstaltungsgebäude zeigen?,"{'test_idx': 126, 'turn_idx': 2, 'type': 'multi_turn'}","['Mit diesem Link kannst du dich zu dem Gebäude führen lassen: https://www.google.com/maps/dir/?api=1&destination=49.02379,8.43115.']","['Ich kann Ihnen nicht genau sagen, welches Veranstaltungsgebäude Sie meinen, aber ich kann Ihnen helfen, den Weg zum Adolf-Würth-Gebäude zu finden, da es ein Veranstaltungsgebäude ist. Das Adolf-Würth-Gebäude befindet sich in der Engelbert-Arnold-Straße 2 in der Innenstadt-Ost. Wenn Sie sich dort befinden, können Sie mich fragen, wie Sie dorthin gelangen.']",0.5758739709854126,0.6125621199607849,0.5433321595191956,0.0,"The output does not match the expected output in meaning and fails to provide the direct route information as expected. Instead, it refers to a specific building and offers further help.",0.0,False
