input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
['An welchem Ort ist Gebäude 274 zu finden?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Neureuter Straße, Leopoldshafen, Eggenstein-Leopoldshafen, Landkreis Karlsruhe, Baden-Württemberg, 76344, Deutschland.']",['Das Gebäude 274 befindet sich in der Neureuter Straße im Stadtviertel Leopoldshafen.'],0.7523927688598633,0.7878599166870117,0.71998131275177,0.5,"The output conveys the correct location (Neureuter Straße, Leopoldshafen) but lacks the full details in the expected output (e.g., postal code, district, and state).",0.0,False
['Wie ist die Adresse von Gebäude B252?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Friedrichstaler Straße, Leopoldshafen, Eggenstein-Leopoldshafen, Landkreis Karlsruhe, Baden-Württemberg, 76344, Deutschland.']",['Die Adresse von Gebäude B252 lautet Friedrichstaler Straße.'],0.7385894060134888,0.7891952395439148,0.694082498550415,0.5,The output conveys the address information but is incomplete compared to the expected output.,0.0,False
['An welcher Position befindet sich das Alte Maschinenbaugebäude?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Altes Maschinenbaugebäude, 4, Engelbert-Arnold-Straße, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Das Alte Maschinenbaugebäude befindet sich in der Engelbert-Arnold-Straße 4 in der Innenstadt-Ost.'],0.7768392562866211,0.8244413137435913,0.7344340682029724,1.0,"The output conveys the correct information about the location of the Alte Maschinenbaugebäude, specifically mentioning the street and district as in the expected output.",1.0,True
['Wo steht Gebäude 70.26?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Bürogebäude 70.04, 2, Rintheimer Querallee, Alt-Rintheim, Rintheim, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Das Gebäude 70.26 befindet sich an der Rintheimer Querallee 2 in der Nähe des Stadtviertels Rintheim.'],0.7624720335006714,0.7846553325653076,0.7415084838867188,0.0,The output conveys the location of the building but does not match the specific address in the expected output.,0.0,False
['Welche Adresse hat das Vermögen und Bau Baden-Württemberg - Amt Karlsruhe?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Vermögen und Bau Baden-Württemberg - Amt Karlsruhe, 1, Engesserstraße, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']","['Das Vermögen und Bau Baden-Württemberg - Amt Karlsruhe hat die Adresse: \n\nEngler-Bunte-Ring 23, 76131 Karlsruhe\n\nIch habe diese Adresse aus dem Dokument mit dem Identifikator ""Vermögen und Bau Baden-Württemberg - Amt Karlsruhe"" abgeleitet, leider ist dieses Dokument nicht in der Liste enthalten.']",0.7375391721725464,0.7153872847557068,0.7611066699028015,0.0,"The output provides a different address (Engler-Bunte-Ring 23) than the expected output (Engesserstraße 1), and includes an unnecessary explanation about a missing document.",0.0,False
['An welchem Standort ist Gebäude B523?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],['Das Gebäude B523 befindet sich an der Adresse Leopoldstraße in der Nähe des Campus Nord. Allerdings fehlen mir genaue Informationen über die genaue Lage und die Funktion des Gebäudes.'],0.6936952471733093,0.6780219078063965,0.7101103067398071,0.0,"The output provided additional information not present in the expected output, which is not acceptable as per the rubric.",0.0,False
['Wie lautet die Position von Gebäude 912?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude 912 befindet sich in der Nähe des Campus, aber leider habe ich keine genauen Informationen über den Namen oder die Adresse des Gebäudes. Die Koordinaten sind jedoch bekannt: 49.10470, 8.43335.']",0.6962180137634277,0.6575008630752563,0.7397802472114563,0.0,"The output provides specific information about the building's coordinates, whereas the expected output only states a lack of knowledge without providing any information.",0.0,False
['An welcher Stelle befindet sich Gebäude 755?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],"['Das Gebäude 755 befindet sich in der Nähe des Engler-Bunte-Instituts (EBI) in der Innenstadt-Ost von Karlsruhe. Die genauen Koordinaten sind 49.10281° N, 8.42889° E.']",0.5888772010803223,0.545383870601654,0.6399087905883789,0.0,"The output provides specific information about the location of building 755, while the expected output states that the address is unknown. The output does not align with the expected response in meaning.",0.0,False
['Wo steht Gebäude 719?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],['Das Gebäude 719 steht im Ehrenhof.'],0.6912716627120972,0.719612717628479,0.665078341960907,0.0,"The output provides specific information about the location of Gebäude 719, while the expected output states that the information is not known. Providing made-up information is not acceptable.",0.0,False
['An welchem Ort ist Gebäude 918 lokalisiert?'],{'num_turns': 1},['Ich kenne die Adresse von diesem Gebäude leider nicht.'],['Das Gebäude 918 ist lokalisiert in der Innenstadt-Ost von Karlsruhe.'],0.6703014969825745,0.672565758228302,0.6680525541305542,0.0,"The output provides specific information about the location of Gebäude 918, while the expected output states that the chatbot does not know the address. The output does not match the expected output in meaning.",0.0,False
