input,metadata,expected_output,output,FScore,Precision,Recall,LLM_Judge,LLM_Judge_reason,assertions_passed_rate,assertion.LLMJudge_pass
['Wo hat die Fachschaft Geistes- und Sozialwissenschaften ihren Sitz?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Fachschaft GeistSoz, 7, Fritz-Haber-Weg, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Die Fachschaft Geistes- und Sozialwissenschaften hat ihren Sitz in der Fritz-Haber-Weg 7 in der Innenstadt-Ost.'],0.7256877422332764,0.742632269859314,0.7094991207122803,1.0,"The output correctly states the location of the Fachschaft Geistes- und Sozialwissenschaften on Fritz-Haber-Weg 7 in Innenstadt-Ost, which aligns with the expected output.",1.0,True
['An welcher Adresse ist die Fachschaft WiWi?'],{'num_turns': 1},"['Das Gebäude hat die Adresse 20.12, 12, Schlossbezirk, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']","['Die Fachschaft WiWi befindet sich im Schlossbezirk 12 in der Innenstadt-Ost. Die genaue Adresse lautet Schlossbezirk 12, 76131 Karlsruhe.']",0.7749125361442566,0.7693849802017212,0.7805200815200806,1.0,"The output conveys the same information as the expected output, providing the exact address and location of the Fachschaft WiWi in Karlsruhe.",1.0,True
['Wo ist die Ambulanz untergebracht?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Ambulanz, Bruchsaler Straße, Leopoldshafen, Eggenstein-Leopoldshafen, Landkreis Karlsruhe, Baden-Württemberg, 76344, Deutschland.']","['Die Ambulanz ist nicht in den gelieferten Dokumenten enthalten. Ich kann Ihnen jedoch sagen, dass die Universitätsbibliothek in der Nähe des Campus ist. Wenn Sie nach der Ambulanz suchen, empfehle ich Ihnen, sich an das KIT-Informationssystem oder den Campus-Service zu wenden, um genaue Informationen zu erhalten.']",0.5908769369125366,0.583805501461029,0.5981217622756958,0.0,The output does not convey the required information about the location of the clinic and instead provides excuses and unrelated details.,0.0,False
['Wie lautet die Adresse von Gebäude 40.16?'],{'num_turns': 1},"['Das Gebäude hat die Adresse 40.16, 11, Engler-Bunte-Ring, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Die Adresse von Gebäude 40.16 ist Engler-Bunte-Ring 11.'],0.767972469329834,0.8320271968841553,0.7130753993988037,0.6,"The output conveys the correct address information (Engler-Bunte-Ring 11) but is missing other details like the postal code and city, which are present in the expected output.",0.0,False
['An welchem Standort befindet sich Gebäude 06.41?'],{'num_turns': 1},"['Das Gebäude hat die Adresse 16, Hertzstraße, Binsenschlauch, Nordweststadt, Karlsruhe, Baden-Württemberg, 76187, Deutschland.']",['Das Gebäude 06.41 befindet sich an der Hertzstraße 16 in der Nordweststadt.'],0.7432785034179688,0.7844168543815613,0.706240177154541,0.5,"The output conveys the correct location information (Hertzstraße 16 and Nordweststadt), but it is missing additional details such as Binsenschlauch, Karlsruhe, Baden-Württemberg, and the postal code 76187 present in the expected output.",0.0,False
['An welcher Adresse befindet sich Gebäude 313?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Eggensteiner Straße, Leopoldshafen, Eggenstein-Leopoldshafen, Landkreis Karlsruhe, Baden-Württemberg, 76344, Deutschland.']",['Das Gebäude 313 befindet sich in der Eggensteiner Straße im Stadtviertel Leopoldshafen.'],0.7519580125808716,0.7837017774581909,0.722685694694519,1.0,"The output conveys the correct address information in a concise manner, matching the meaning of the expected output.",1.0,True
['Wie lautet die Anschrift der Englervilla?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Englervilla, 1, Wilhelm-Jordan-Weg, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']","['Die Anschrift der Englervilla ist Englerstraße 7, 76131 Karlsruhe.']",0.7589057087898254,0.8156927824020386,0.7095108032226562,0.0,The output provides a different address than the expected output and does not convey the correct information.,0.0,False
['Was ist der Standort des Chemie-Turm II?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Chemie-Turm II, 2, Fritz-Haber-Weg, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Der Chemie-Turm II befindet sich in der Fritz-Haber-Weg 2 in der Innenstadt-Ost.'],0.7661696672439575,0.8122835159301758,0.7250102758407593,1.0,"The output conveys the correct location information of Chemie-Turm II by mentioning Fritz-Haber-Weg 2 and Innenstadt-Ost, which aligns with the expected output.",1.0,True
['An welcher Stelle steht das Ernst Gaber Gebäude?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Ernst Gaber, 7, Otto-Ammann-Platz, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Das Ernst-Gaber-Gebäude steht am Otto-Ammann-Platz 7 in der Innenstadt-Ost.'],0.7786912322044373,0.8288780450820923,0.7342347502708435,0.5,"The output conveys the correct location of the Ernst Gaber building at Otto-Ammann-Platz 7 in Innenstadt-Ost, but it is not as detailed as the expected output.",0.0,False
['Wo liegt das Institutsgebäude Lichttechnik?'],{'num_turns': 1},"['Das Gebäude hat die Adresse Institutsgebäude Lichttechnik, 13, Engesserstraße, Innenstadt-Ost Nordöstlicher Teil, Innenstadt-Ost, Karlsruhe, Baden-Württemberg, 76131, Deutschland.']",['Das Institutsgebäude für Lichttechnik befindet sich in der Engesserstraße 13 im Stadtviertel Innenstadt-Ost.'],0.7636502981185913,0.8040058016777039,0.7271523475646973,1.0,"The output conveys the correct location and address information of the Institutsgebäude Lichttechnik in a concise manner, matching the meaning of the expected output.",1.0,True
